Boughts for FY,2022
Date,Currency,Description,Trans Ref,Lot Ref,Qty Bought,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2021-04-18 09:03:37,XRP,Bought 26.00 XRP/ZAR @ 19.71,B_XRP_077,0f8eb60b,26.00000000,19.71,512.46,0.00,0.00,0.00
2021-04-18 09:03:37,XRP,Bought 48.00 XRP/ZAR @ 19.71,B_XRP_078,08c3012a,48.00000000,19.71,946.08,0.00,0.00,0.00
2021-04-18 09:04:44,ETH,"Bought 0.030331 ETH/ZAR @ 32,969",B_ETH_070,bee14b24,0.03033100,32968.91,999.98,0.00,0.00,0.00
2021-04-18 09:05:01,XRP,Bought 50.00 XRP/ZAR @ 19.50,B_XRP_079,6fd1acb4,50.00000000,19.50,975.00,0.00,0.00,0.00
2021-04-18 09:05:02,XRP,Bought 50.00 XRP/ZAR @ 19.30,B_XRP_080,d00a9228,50.00000000,19.30,965.00,0.00,0.00,0.00
2021-04-18 09:09:56,XRP,Bought 100.00 XRP/ZAR @ 19.89,B_XRP_081,ed79f25d,100.00000000,19.89,1989.00,0.00,0.00,0.00
2021-04-18 09:22:03,XRP,Bought 50.00 XRP/ZAR @ 19.51,B_XRP_082,fe4402c4,50.00000000,19.51,975.50,0.00,0.00,0.00
2021-04-18 09:24:29,XRP,Bought 100.00 XRP/ZAR @ 19.29,B_XRP_083,d013ea10,100.00000000,19.29,1929.00,0.00,0.00,0.00
2021-04-18 09:30:50,XRP,Bought 50.00 XRP/ZAR @ 19.22,B_XRP_084,f6f4a007,50.00000000,19.22,961.00,0.00,0.00,0.00
2021-04-18 09:30:57,XRP,Bought 50.00 XRP/ZAR @ 19.10,B_XRP_085,4bb5ef7d,50.00000000,19.10,955.00,0.00,0.00,0.00
2021-04-18 09:31:19,XRP,Bought 50.00 XRP/ZAR @ 19.01,B_XRP_086,34d98ab1,50.00000000,19.01,950.50,0.00,0.00,0.00
2021-04-18 09:32:30,LTC,"Bought 0.0841 LTC/ZAR @ 3,884",B_LTC_082,66b7029c,0.08410000,3883.95,326.64,0.00,0.00,0.00
2021-04-18 09:32:52,LTC,"Bought 0.9159 LTC/ZAR @ 3,884",B_LTC_083,c461092a,0.91590000,3883.99,3557.35,0.00,0.00,0.00
2021-04-18 09:33:07,XBT,"Bought 0.005 BTC/ZAR @ 837,000",B_XBT_116,6017fee5,0.00500000,837000.00,4185.00,0.00,0.00,0.00
2021-04-18 09:46:46,XRP,Bought 100.00 XRP/ZAR @ 18.85,B_XRP_087,d9261b02,100.00000000,18.85,1885.00,0.00,0.00,0.00
2021-04-18 09:50:33,XRP,Bought 250.00 XRP/ZAR @ 18.50,B_XRP_088,6021ab19,250.00000000,18.50,4625.00,0.00,0.00,0.00
2021-04-18 09:52:16,ETH,"Bought 0.10 ETH/ZAR @ 32,100",B_ETH_071,c07c892f,0.10000000,32100.00,3210.00,0.00,0.00,0.00
2021-04-18 09:53:50,XRP,Bought 250.00 XRP/ZAR @ 18.01,B_XRP_089,9d76c141,250.00000000,18.01,4502.50,0.00,0.00,0.00
2021-04-18 11:34:53,XBT,"Bought 0.005 BTC/ZAR @ 831,005",B_XBT_117,e6f53d85,0.00500000,831004.00,4155.02,0.00,0.00,0.00
2021-04-18 11:43:29,XBT,"Bought 0.005 BTC/ZAR @ 824,000",B_XBT_118,40a0b830,0.00500000,824000.00,4120.00,0.00,0.00,0.00
2021-04-18 11:53:08,XBT,"Bought 0.01 BTC/ZAR @ 816,000",B_XBT_119,7684bb57,0.01000000,816000.00,8160.00,0.00,0.00,0.00
2021-04-18 11:55:25,ETH,"Bought 0.10 ETH/ZAR @ 31,500",B_ETH_072,d27319af,0.10000000,31500.00,3150.00,0.00,0.00,0.00
2021-04-18 11:58:28,XBT,"Bought 0.005 BTC/ZAR @ 808,000",B_XBT_120,161a3ba0,0.00500000,808000.00,4040.00,0.00,0.00,0.00
2021-04-19 15:47:33,LTC,"Bought 1.00 LTC/ZAR @ 3,767",B_LTC_084,96aaf39e,1.00000000,3767.00,3767.00,0.00,0.00,0.00
2021-04-21 22:41:32,XBT,"Bought 0.001664 BTC/ZAR @ 801,000",B_XBT_121,747ef879,0.00166400,800997.60,1332.86,0.00,0.00,0.00
2021-04-21 22:41:33,XBT,"Bought 0.008336 BTC/ZAR @ 801,000",B_XBT_122,16a2372e,0.00833600,800999.28,6677.13,0.00,0.00,0.00
2021-04-22 02:09:13,XBT,"Bought 0.01 BTC/ZAR @ 786,000",B_XBT_123,5934a717,0.01000000,786000.00,7860.00,0.00,0.00,0.00
2021-04-22 20:53:51,XRP,Bought 250.00 XRP/ZAR @ 18.51,B_XRP_090,64a4feac,250.00000000,18.51,4627.50,0.00,0.00,0.00
2021-04-22 21:04:42,XBT,"Bought 0.002 BTC/ZAR @ 755,000",B_XBT_124,1fc6e895,0.00200000,755000.00,1510.00,0.00,0.00,0.00
2021-04-22 21:10:28,XRP,Bought 17.00 XRP/ZAR @ 17.51,B_XRP_091,60ac6a50,17.00000000,17.51,297.67,0.00,0.00,0.00
2021-04-22 21:10:32,XRP,Bought 233.00 XRP/ZAR @ 17.51,B_XRP_092,67d50fa0,233.00000000,17.51,4079.83,0.00,0.00,0.00
2021-04-22 21:11:15,XRP,Bought 250.00 XRP/ZAR @ 17.01,B_XRP_093,9ba69041,250.00000000,17.01,4252.50,0.00,0.00,0.00
2021-04-23 01:37:06,XRP,Bought 133.00 XRP/ZAR @ 16.51,B_XRP_094,b94b89bf,133.00000000,16.51,2195.83,0.00,0.00,0.00
2021-04-23 01:37:13,XRP,Bought 117.00 XRP/ZAR @ 16.51,B_XRP_095,8f4678ce,117.00000000,16.51,1931.67,0.00,0.00,0.00
2021-04-23 01:41:37,XRP,Bought 250.00 XRP/ZAR @ 16.01,B_XRP_096,53fbe2fb,250.00000000,16.01,4002.50,0.00,0.00,0.00
2021-04-23 01:49:43,LTC,"Bought 0.1869 LTC/ZAR @ 3,550",B_LTC_085,5e82a3c9,0.18690000,3549.97,663.49,0.00,0.00,0.00
2021-04-23 01:49:56,LTC,"Bought 0.3131 LTC/ZAR @ 3,550",B_LTC_086,1ac1f24c,0.31310000,3549.98,1111.50,0.00,0.00,0.00
2021-04-23 01:50:15,XRP,Bought 200.00 XRP/ZAR @ 15.51,B_XRP_097,5fe0fc6d,200.00000000,15.51,3102.00,0.00,0.00,0.00
2021-04-23 01:51:03,XBT,"Bought 0.002 BTC/ZAR @ 740,000",B_XBT_125,b7e42e3a,0.00200000,740000.00,1480.00,0.00,0.00,0.00
2021-04-23 02:25:24,LTC,"Bought 1.0399 LTC/ZAR @ 3,301",B_LTC_087,adc05462,1.03990000,3300.99,3432.70,0.00,0.00,0.00
2021-04-23 02:36:36,LTC,"Bought 0.5775 LTC/ZAR @ 3,202",B_LTC_088,215de218,0.57750000,3201.99,1849.15,0.00,0.00,0.00
2021-04-23 02:36:57,LTC,"Bought 0.4225 LTC/ZAR @ 3,202",B_LTC_089,948e84d4,0.42250000,3201.99,1352.84,0.00,0.00,0.00
2021-04-23 02:36:57,LTC,"Bought 1.00 LTC/ZAR @ 3,151",B_LTC_090,3c0076ef,1.00000000,3151.00,3151.00,0.00,0.00,0.00
2021-04-23 05:01:04,XBT,"Bought 0.0015 BTC/ZAR @ 715,000",B_XBT_126,345dcf73,0.00150000,715000.00,1072.50,0.00,0.00,0.00
2021-04-23 05:32:25,XRP,Bought 133.00 XRP/ZAR @ 14.95,B_XRP_098,4c71ab3c,133.00000000,14.95,1988.35,0.00,0.00,0.00
2021-04-25 07:33:59,XRP,Bought 200.00 XRP/ZAR @ 15.36,B_XRP_099,c2cfde34,200.00000000,15.36,3072.00,0.00,0.00,0.00
2021-04-25 21:27:48,XRP,Bought 200.00 XRP/ZAR @ 15.20,B_XRP_100,d1e55435,200.00000000,15.20,3040.00,0.00,0.00,0.00
2021-04-25 21:31:54,XRP,Bought 200.00 XRP/ZAR @ 15.05,B_XRP_101,f942c7f6,200.00000000,15.05,3010.00,0.00,0.00,0.00
2021-04-25 21:34:43,XRP,Bought 200.00 XRP/ZAR @ 14.81,B_XRP_102,6f9295aa,200.00000000,14.81,2962.00,0.00,0.00,0.00
2021-04-28 20:21:30,XRP,Bought 100.00 XRP/ZAR @ 19.78,B_XRP_103,ebd9f69f,100.00000000,19.78,1978.00,0.00,0.00,0.00
2021-04-29 20:06:22,ETH,"Bought 0.05 ETH/ZAR @ 39,962",B_ETH_073,2244ccc9,0.05000000,39962.00,1998.10,0.00,0.00,0.00
2021-04-30 14:58:35,XRP,Bought 150.00 XRP/ZAR @ 22.93,B_XRP_104,7617ae5e,150.00000000,22.93,3439.50,0.00,0.00,0.00
2021-05-01 09:03:37,XRP,Bought 150.00 XRP/ZAR @ 23.01,B_XRP_105,bd98fafc,150.00000000,23.01,3451.50,0.00,0.00,0.00
2021-05-02 03:52:51,XRP,Bought 11.00 XRP/ZAR @ 23.27,B_XRP_106,64db7b0f,11.00000000,23.27,255.97,0.00,0.00,0.00
2021-05-02 03:52:51,XRP,Bought 11.00 XRP/ZAR @ 23.27,B_XRP_107,1543142b,11.00000000,23.27,255.97,0.00,0.00,0.00
2021-05-02 03:52:52,XRP,Bought 128.00 XRP/ZAR @ 23.27,B_XRP_108,a289086b,128.00000000,23.27,2978.56,0.00,0.00,0.00
2021-05-02 04:04:05,LTC,"Bought 0.50 LTC/ZAR @ 3,960",B_LTC_091,22a29bfb,0.50000000,3960.00,1980.00,0.00,0.00,0.00
2021-05-02 08:11:27,ETH,"Bought 0.10 ETH/ZAR @ 41,520",B_ETH_074,aa42af33,0.10000000,41520.00,4152.00,0.00,0.00,0.00
2021-05-02 08:11:28,ETH,"Bought 0.05 ETH/ZAR @ 41,161",B_ETH_075,f1fe89c9,0.05000000,41161.00,2058.05,0.00,0.00,0.00
2021-05-03 05:19:32,ETH,"Bought 0.0345 ETH/ZAR @ 45,602",B_ETH_076,392424c1,0.03450000,45601.74,1573.26,0.00,0.00,0.00
2021-05-03 05:19:32,ETH,"Bought 0.01096 ETH/ZAR @ 45,602",B_ETH_077,a3e477f2,0.01096000,45601.28,499.79,0.00,0.00,0.00
2021-05-03 05:19:33,ETH,"Bought 0.05211 ETH/ZAR @ 45,602",B_ETH_078,5aad5d09,0.05211000,45602.00,2376.32,0.00,0.00,0.00
2021-05-03 05:19:35,ETH,"Bought 0.00243 ETH/ZAR @ 45,602",B_ETH_079,f3bdeef5,0.00243000,45600.82,110.81,0.00,0.00,0.00
2021-05-03 13:50:03,XRP,Bought 135.00 XRP/ZAR @ 23.27,B_XRP_109,86551a14,135.00000000,23.27,3141.45,0.00,0.00,0.00
2021-05-03 13:50:06,XRP,Bought 65.00 XRP/ZAR @ 23.27,B_XRP_110,bf33b621,65.00000000,23.27,1512.55,0.00,0.00,0.00
2021-05-03 13:51:17,XRP,Bought 150.00 XRP/ZAR @ 23.03,B_XRP_111,238d0193,150.00000000,23.03,3454.50,0.00,0.00,0.00
2021-05-04 00:56:52,XRP,Bought 150.00 XRP/ZAR @ 21.79,B_XRP_112,57a80408,150.00000000,21.79,3268.50,0.00,0.00,0.00
2021-05-04 00:56:52,LTC,"Bought 0.50 LTC/ZAR @ 4,161",B_LTC_092,1b61796c,0.50000000,4161.00,2080.50,0.00,0.00,0.00
2021-05-04 00:56:56,XBT,"Bought 0.0015 BTC/ZAR @ 821,005",B_XBT_127,6e280de3,0.00150000,821000.00,1231.50,0.00,0.00,0.00
2021-05-04 14:36:09,XRP,Bought 250.00 XRP/ZAR @ 21.17,B_XRP_113,cb0358e9,250.00000000,21.17,5292.50,0.00,0.00,0.00
2021-05-04 15:13:28,XRP,Bought 8.00 XRP/ZAR @ 20.78,B_XRP_114,4adab2ab,8.00000000,20.78,166.24,0.00,0.00,0.00
2021-05-04 15:13:28,XRP,Bought 8.00 XRP/ZAR @ 20.78,B_XRP_115,f7ed8988,8.00000000,20.78,166.24,0.00,0.00,0.00
2021-05-04 15:13:28,XRP,Bought 84.00 XRP/ZAR @ 20.78,B_XRP_116,d971ef27,84.00000000,20.78,1745.52,0.00,0.00,0.00
2021-05-04 15:15:39,XRP,Bought 3.00 XRP/ZAR @ 20.54,B_XRP_117,12f46241,3.00000000,20.54,61.62,0.00,0.00,0.00
2021-05-04 15:15:42,XRP,Bought 4.00 XRP/ZAR @ 20.54,B_XRP_118,ce79a6d1,4.00000000,20.54,82.16,0.00,0.00,0.00
2021-05-04 15:15:42,XRP,Bought 93.00 XRP/ZAR @ 20.54,B_XRP_119,c221bd13,93.00000000,20.54,1910.22,0.00,0.00,0.00
2021-05-04 15:18:02,XBT,"Bought 0.003316 BTC/ZAR @ 816,000",B_XBT_128,a43d5a52,0.00331600,815998.19,2705.85,0.00,0.00,0.00
2021-05-04 15:18:04,XBT,"Bought 0.000684 BTC/ZAR @ 816,000",B_XBT_129,562dec8a,0.00068400,815994.15,558.14,0.00,0.00,0.00
2021-05-04 16:02:20,ETH,"Bought 0.07 ETH/ZAR @ 47,691",B_ETH_080,986b0e77,0.07000000,47691.00,3338.37,0.00,0.00,0.00
2021-05-04 16:40:43,XRP,Bought 2.00 XRP/ZAR @ 20.34,B_XRP_120,8db19f2b,2.00000000,20.34,40.68,0.00,0.00,0.00
2021-05-04 16:41:17,XRP,Bought 98.00 XRP/ZAR @ 20.34,B_XRP_121,42640913,98.00000000,20.34,1993.32,0.00,0.00,0.00
2021-05-05 03:09:47,LTC,"Bought 0.50 LTC/ZAR @ 4,836",B_LTC_093,272813cf,0.50000000,4836.00,2418.00,0.00,0.00,0.00
2021-05-06 05:05:27,LTC,"Bought 0.2592 LTC/ZAR @ 5,017",B_LTC_094,4d08483d,0.25920000,5016.98,1300.40,0.00,0.00,0.00
2021-05-06 05:05:48,LTC,"Bought 0.0044 LTC/ZAR @ 5,017",B_LTC_095,865d7fde,0.00440000,5015.91,22.07,0.00,0.00,0.00
2021-05-06 05:06:40,LTC,"Bought 0.2364 LTC/ZAR @ 5,017",B_LTC_096,d02e067c,0.23640000,5016.96,1186.01,0.00,0.00,0.00
2021-05-06 05:47:34,LTC,"Bought 0.10 LTC/ZAR @ 5,001",B_LTC_097,8a41bdc5,0.10000000,5001.00,500.10,0.00,0.00,0.00
2021-05-06 06:02:45,LTC,"Bought 0.20 LTC/ZAR @ 4,971",B_LTC_098,199b5e96,0.20000000,4971.00,994.20,0.00,0.00,0.00
2021-05-06 06:26:40,ETH,"Bought 0.02 ETH/ZAR @ 50,880",B_ETH_081,ff880650,0.02000000,50880.00,1017.60,0.00,0.00,0.00
2021-05-06 06:27:29,XRP,Bought 150.00 XRP/ZAR @ 24.46,B_XRP_122,4810c6e0,150.00000000,24.46,3669.00,0.00,0.00,0.00
2021-05-06 06:30:57,LTC,"Bought 0.20 LTC/ZAR @ 4,917",B_LTC_101,8f803283,0.20000000,4917.00,983.40,0.00,0.00,0.00
2021-05-06 06:56:59,ETH,"Bought 0.02 ETH/ZAR @ 50,371",B_ETH_082,e0f03ee9,0.02000000,50371.00,1007.42,0.00,0.00,0.00
2021-05-06 06:59:44,LTC,"Bought 0.25 LTC/ZAR @ 4,867",B_LTC_102,cf9ba62b,0.25000000,4867.00,1216.75,0.00,0.00,0.00
2021-05-06 07:01:13,XRP,Bought 150.00 XRP/ZAR @ 23.75,B_XRP_123,bfa96eae,150.00000000,23.75,3562.50,0.00,0.00,0.00
2021-05-06 18:37:29,XRP,Bought 200.00 XRP/ZAR @ 23.69,B_XRP_124,bb20df2d,200.00000000,23.69,4738.00,0.00,0.00,0.00
2021-05-06 18:45:32,LTC,"Bought 0.25 LTC/ZAR @ 4,819",B_LTC_103,a668781d,0.25000000,4819.00,1204.75,0.00,0.00,0.00
2021-05-07 02:30:21,XRP,Bought 120.00 XRP/ZAR @ 23.04,B_XRP_125,3cd5c8b7,120.00000000,23.04,2764.80,0.00,0.00,0.00
2021-05-07 02:30:34,XRP,Bought 21.00 XRP/ZAR @ 23.04,B_XRP_126,b48c5b20,21.00000000,23.04,483.84,0.00,0.00,0.00
2021-05-07 02:30:34,XRP,Bought 9.00 XRP/ZAR @ 23.04,B_XRP_127,b9be7ac6,9.00000000,23.04,207.36,0.00,0.00,0.00
2021-05-08 23:56:39,XRP,Bought 200.00 XRP/ZAR @ 22.69,B_XRP_128,e712b3e4,200.00000000,22.69,4538.00,0.00,0.00,0.00
2021-05-09 03:55:21,XRP,Bought 200.00 XRP/ZAR @ 22.43,B_XRP_129,2ffd00fd,200.00000000,22.43,4486.00,0.00,0.00,0.00
2021-05-09 03:55:41,XRP,Bought 150.00 XRP/ZAR @ 22.34,B_XRP_130,3e88d6e2,150.00000000,22.34,3351.00,0.00,0.00,0.00
2021-05-09 04:14:01,XBT,"Bought 0.002 BTC/ZAR @ 851,000",B_XBT_130,eab0f16b,0.00200000,851000.00,1702.00,0.00,0.00,0.00
2021-05-09 04:39:20,XRP,Bought 100.00 XRP/ZAR @ 21.89,B_XRP_131,69028c56,100.00000000,21.89,2189.00,0.00,0.00,0.00
2021-05-09 07:46:01,XRP,Bought 100.00 XRP/ZAR @ 22.01,B_XRP_132,59ccab0f,100.00000000,22.01,2201.00,0.00,0.00,0.00
2021-05-09 12:13:45,XBT,"Bought 0.003 BTC/ZAR @ 841,000",B_XBT_131,e7eea3d3,0.00300000,841000.00,2523.00,0.00,0.00,0.00
2021-05-09 12:15:19,XRP,Bought 100.00 XRP/ZAR @ 21.85,B_XRP_133,5f7eec05,100.00000000,21.85,2185.00,0.00,0.00,0.00
2021-05-09 12:59:02,XBT,"Bought 0.003 BTC/ZAR @ 831,000",B_XBT_132,69954492,0.00300000,831000.00,2493.00,0.00,0.00,0.00
2021-05-09 12:59:40,XRP,Bought 22.00 XRP/ZAR @ 21.67,B_XRP_134,76f6a3a2,22.00000000,21.67,476.74,0.00,0.00,0.00
2021-05-09 12:59:41,XRP,Bought 33.00 XRP/ZAR @ 21.67,B_XRP_135,736a697f,33.00000000,21.67,715.11,0.00,0.00,0.00
2021-05-09 12:59:42,XRP,Bought 32.00 XRP/ZAR @ 21.67,B_XRP_136,0108905e,32.00000000,21.67,693.44,0.00,0.00,0.00
2021-05-09 12:59:42,XRP,Bought 32.00 XRP/ZAR @ 21.67,B_XRP_137,4ba188ba,32.00000000,21.67,693.44,0.00,0.00,0.00
2021-05-09 12:59:43,XRP,Bought 32.00 XRP/ZAR @ 21.67,B_XRP_138,0a36bf15,32.00000000,21.67,693.44,0.00,0.00,0.00
2021-05-09 12:59:43,XRP,Bought 32.00 XRP/ZAR @ 21.67,B_XRP_139,a5c97189,32.00000000,21.67,693.44,0.00,0.00,0.00
2021-05-09 12:59:44,XRP,Bought 17.00 XRP/ZAR @ 21.67,B_XRP_140,f808e9bd,17.00000000,21.67,368.39,0.00,0.00,0.00
2021-05-10 06:03:22,ETH,"Bought 0.02 ETH/ZAR @ 59,936",B_ETH_083,48507d85,0.02000000,59936.00,1198.72,0.00,0.00,0.00
2021-05-10 06:07:29,ETH,"Bought 0.00157 ETH/ZAR @ 59,994",B_ETH_084,991eb681,0.00157000,59993.63,94.19,0.00,0.00,0.00
2021-05-10 06:08:42,ETH,"Bought 0.01843 ETH/ZAR @ 59,994",B_ETH_085,67ac5805,0.01843000,59993.49,1105.68,0.00,0.00,0.00
2021-05-10 06:18:59,ETH,"Bought 0.0083 ETH/ZAR @ 60,119",B_ETH_086,b7fa79b3,0.00830000,60118.07,498.98,0.00,0.00,0.00
2021-05-10 06:19:15,ETH,"Bought 0.001614 ETH/ZAR @ 60,119",B_ETH_087,e2705626,0.00161400,60117.72,97.03,0.00,0.00,0.00
2021-05-10 06:19:17,ETH,"Bought 0.003604 ETH/ZAR @ 60,119",B_ETH_088,8cd1ea80,0.00360400,60116.54,216.66,0.00,0.00,0.00
2021-05-10 06:19:38,ETH,"Bought 0.006482 ETH/ZAR @ 60,119",B_ETH_089,d7887de8,0.00648200,60118.79,389.69,0.00,0.00,0.00
2021-05-10 08:03:35,ETH,"Bought 0.02 ETH/ZAR @ 59,850",B_ETH_090,08bdb356,0.02000000,59850.00,1197.00,0.00,0.00,0.00
2021-05-10 08:12:39,ETH,"Bought 0.02 ETH/ZAR @ 59,336",B_ETH_091,4c68bc6f,0.02000000,59336.00,1186.72,0.00,0.00,0.00
2021-05-10 08:17:28,LTC,"Bought 0.20 LTC/ZAR @ 5,704",B_LTC_104,dbb4c744,0.20000000,5704.00,1140.80,0.00,0.00,0.00
2021-05-10 08:23:08,XRP,Bought 300.00 XRP/ZAR @ 22.88,B_XRP_141,f2b4a73c,300.00000000,22.88,6864.00,0.00,0.00,0.00
2021-05-10 09:11:25,ETH,"Bought 0.00449 ETH/ZAR @ 60,405",B_ETH_093,ce30c1a9,0.00449000,60403.12,271.21,0.00,0.00,0.00
2021-05-10 09:29:32,ETH,"Bought 0.02 ETH/ZAR @ 59,814",B_ETH_094,c64fb6ad,0.02000000,59814.00,1196.28,0.00,0.00,0.00
2021-05-10 11:05:55,ETH,"Bought 0.02 ETH/ZAR @ 58,742",B_ETH_095,995c83f8,0.02000000,58742.00,1174.84,0.00,0.00,0.00
2021-05-10 14:06:15,XRP,Bought 100.00 XRP/ZAR @ 22.51,B_XRP_142,bd4cca5c,100.00000000,22.51,2251.00,0.00,0.00,0.00
2021-05-10 14:51:53,XBT,"Bought 0.002359 BTC/ZAR @ 841,000",B_XBT_133,083bd72b,0.00235900,840996.18,1983.91,0.00,0.00,0.00
2021-05-10 18:16:12,XRP,Bought 200.00 XRP/ZAR @ 22.01,B_XRP_143,503f9981,200.00000000,22.01,4402.00,0.00,0.00,0.00
2021-05-10 18:31:46,XBT,"Bought 0.001501 BTC/ZAR @ 831,000",B_XBT_135,ccd5b548,0.00150100,830999.33,1247.33,0.00,0.00,0.00
2021-05-10 18:31:52,XBT,"Bought 0.001499 BTC/ZAR @ 831,000",B_XBT_136,82932e85,0.00149900,830994.00,1245.66,0.00,0.00,0.00
2021-05-10 19:58:13,XRP,Bought 200.00 XRP/ZAR @ 21.34,B_XRP_144,bf2e462d,200.00000000,21.34,4268.00,0.00,0.00,0.00
2021-05-10 20:03:04,XRP,Bought 47.00 XRP/ZAR @ 20.69,B_XRP_145,8e8feba3,47.00000000,20.69,972.43,0.00,0.00,0.00
2021-05-10 20:03:05,XRP,Bought 153.00 XRP/ZAR @ 20.69,B_XRP_146,0b9f4ef5,153.00000000,20.69,3165.57,0.00,0.00,0.00
2021-05-10 20:03:09,XBT,"Bought 0.003 BTC/ZAR @ 821,000",B_XBT_137,95645df3,0.00300000,821000.00,2463.00,0.00,0.00,0.00
2021-05-10 20:04:21,ETH,"Bought 0.03 ETH/ZAR @ 57,567",B_ETH_096,5f40a39b,0.03000000,57567.00,1727.01,0.00,0.00,0.00
2021-05-10 20:05:05,ETH,"Bought 0.03 ETH/ZAR @ 56,415",B_ETH_097,7e9baf52,0.03000000,56415.00,1692.45,0.00,0.00,0.00
2021-05-10 20:06:18,XRP,Bought 103.00 XRP/ZAR @ 20.06,B_XRP_147,bc828d98,103.00000000,20.06,2066.18,0.00,0.00,0.00
2021-05-10 20:06:18,XRP,Bought 95.00 XRP/ZAR @ 20.06,B_XRP_148,f45bb81c,95.00000000,20.06,1905.70,0.00,0.00,0.00
2021-05-11 01:14:07,LTC,"Bought 0.30 LTC/ZAR @ 5,258",B_LTC_107,83a5e019,0.30000000,5258.00,1577.40,0.00,0.00,0.00
2021-05-12 04:02:34,LTC,"Bought 0.25 LTC/ZAR @ 5,712",B_LTC_108,561a750c,0.25000000,5712.00,1428.00,0.00,0.00,0.00
2021-05-12 15:06:49,LTC,"Bought 0.25 LTC/ZAR @ 5,355",B_LTC_109,262362c6,0.25000000,5355.00,1338.75,0.00,0.00,0.00
2021-05-12 15:27:21,XRP,Bought 300.00 XRP/ZAR @ 20.79,B_XRP_149,6dddcd8f,300.00000000,20.79,6237.00,0.00,0.00,0.00
2021-05-12 15:29:25,LTC,"Bought 0.30 LTC/ZAR @ 5,301",B_LTC_110,e88e094b,0.30000000,5301.00,1590.30,0.00,0.00,0.00
2021-05-12 15:36:42,ETH,"Bought 0.05 ETH/ZAR @ 61,800",B_ETH_098,9f73c970,0.05000000,61800.00,3090.00,0.00,0.00,0.00
2021-05-12 18:11:01,ETH,"Bought 0.03 ETH/ZAR @ 61,182",B_ETH_099,fc0543ac,0.03000000,61182.00,1835.46,0.00,0.00,0.00
2021-05-12 18:18:47,XBT,"Bought 0.005 BTC/ZAR @ 801,000",B_XBT_138,289827c5,0.00500000,801000.00,4005.00,0.00,0.00,0.00
2021-05-12 19:37:54,ETH,"Bought 0.05 ETH/ZAR @ 59,799",B_ETH_100,49967f19,0.05000000,59799.00,2989.95,0.00,0.00,0.00
2021-05-12 22:11:26,LTC,"Bought 0.50 LTC/ZAR @ 5,150",B_LTC_112,f97b17ac,0.50000000,5150.00,2575.00,0.00,0.00,0.00
2021-05-12 22:13:11,LTC,"Bought 0.50 LTC/ZAR @ 5,050",B_LTC_113,8da1b4e5,0.50000000,5050.00,2525.00,0.00,0.00,0.00
2021-05-12 22:13:25,XRP,Bought 200.00 XRP/ZAR @ 20.10,B_XRP_150,f3907f27,200.00000000,20.10,4020.00,0.00,0.00,0.00
2021-05-12 22:13:46,ETH,"Bought 0.05 ETH/ZAR @ 59,050",B_ETH_101,d3fd3129,0.05000000,59050.00,2952.50,0.00,0.00,0.00
2021-05-12 22:39:59,XBT,"Bought 0.003 BTC/ZAR @ 766,000",B_XBT_139,7e50eafa,0.00300000,766000.00,2298.00,0.00,0.00,0.00
2021-05-12 22:40:42,XRP,Bought 55.00 XRP/ZAR @ 19.74,B_XRP_151,942fbdcd,55.00000000,19.74,1085.70,0.00,0.00,0.00
2021-05-12 23:38:01,XRP,Bought 15.00 XRP/ZAR @ 19.74,B_XRP_152,448b7a05,15.00000000,19.74,296.10,0.00,0.00,0.00
2021-05-12 23:38:15,XRP,Bought 130.00 XRP/ZAR @ 19.74,B_XRP_153,1b74bca9,130.00000000,19.74,2566.20,0.00,0.00,0.00
2021-05-12 23:45:25,LTC,"Bought 0.50 LTC/ZAR @ 4,950",B_LTC_114,ce1bbcb3,0.50000000,4950.00,2475.00,0.00,0.00,0.00
2021-05-12 23:52:48,XRP,Bought 6.00 XRP/ZAR @ 19.34,B_XRP_154,50444ece,6.00000000,19.34,116.04,0.00,0.00,0.00
2021-05-12 23:52:49,XRP,Bought 9.00 XRP/ZAR @ 19.34,B_XRP_155,c390a25f,9.00000000,19.34,174.06,0.00,0.00,0.00
2021-05-12 23:52:50,XRP,Bought 85.00 XRP/ZAR @ 19.34,B_XRP_156,890ed49b,85.00000000,19.34,1643.90,0.00,0.00,0.00
2021-05-12 23:53:47,ETH,"Bought 0.05 ETH/ZAR @ 58,459",B_ETH_102,0d62a2cc,0.05000000,58459.00,2922.95,0.00,0.00,0.00
2021-05-12 23:55:22,LTC,"Bought 0.50 LTC/ZAR @ 4,850",B_LTC_115,6a797933,0.50000000,4850.00,2425.00,0.00,0.00,0.00
2021-05-12 23:55:47,XRP,Bought 200.00 XRP/ZAR @ 19.02,B_XRP_157,552d39f5,200.00000000,19.02,3804.00,0.00,0.00,0.00
2021-05-12 23:57:28,XBT,"Bought 0.003 BTC/ZAR @ 741,000",B_XBT_141,90e637ff,0.00300000,741000.00,2223.00,0.00,0.00,0.00
2021-05-12 23:58:51,XBT,"Bought 0.003103 BTC/ZAR @ 731,000",B_XBT_142,2449974b,0.00310300,730999.03,2268.29,0.00,0.00,0.00
2021-05-12 23:58:55,XRP,Bought 100.00 XRP/ZAR @ 18.92,B_XRP_158,c63f20e8,100.00000000,18.92,1892.00,0.00,0.00,0.00
